预约在一小时后打开家里的中央空调吧,HomeAppliance-Control
将冰箱变温抽屉开到果蔬档吧,HomeAppliance-Control
二楼卧室的空调打开吧,HomeAppliance-Control
今天想尝试自己做蛋糕，帮我开到蛋糕模式吧,HomeAppliance-Control
帮我让空气净化器切换到AUTO自动模式吧,HomeAppliance-Control
准备去洗澡了，帮我打开浴室的浴霸好吗,HomeAppliance-Control
今天太热了，去打开电风扇。,HomeAppliance-Control
把空调风速调低一些,HomeAppliance-Control
设置洗衣机单烘干模式好吗,HomeAppliance-Control
关掉门窗传感器了没有啊,HomeAppliance-Control
现在关一下风扇可不可以呢,HomeAppliance-Control
现在就要关闭空调,HomeAppliance-Control
空调往低调一下,HomeAppliance-Control
请打开左右次卧所有的窗,HomeAppliance-Control
请关闭天然气警报器,HomeAppliance-Control
快点儿启动大门智能锁,HomeAppliance-Control
这乌烟瘴气的，能不能帮我打开排气扇,HomeAppliance-Control
空调风减5,HomeAppliance-Control
预约下洗衣机明天九点开始洗衣吧,HomeAppliance-Control
现在想看电视，帮我把电视机开开。,HomeAppliance-Control
帮我把空调关上,HomeAppliance-Control
现在将洗衣机设置为标准洗吧,HomeAppliance-Control
查查冰箱冷藏室的温度是多少,HomeAppliance-Control
给我空调暖风改到26吧太冷了,HomeAppliance-Control
现在把空气净化器调到自动模式,HomeAppliance-Control
开启扫地机器人自动扫地模式,HomeAppliance-Control
把风扇打开一下行吧,HomeAppliance-Control
浴室好冷啊，帮我把浴霸调成强暖模式吧,HomeAppliance-Control
开启天然气警报器,HomeAppliance-Control
给我把空气加湿器关了。,HomeAppliance-Control
我准备休息，关上窗帘好么,HomeAppliance-Control
暖气调高点改到最高,HomeAppliance-Control
帮我把电视节目调到娱乐模式,HomeAppliance-Control
热水器可不可以帮我打开,HomeAppliance-Control
帮我把蒸烤箱切换到低温热风模式，我要风干牛肉,HomeAppliance-Control
快把电脑关掉,HomeAppliance-Control
帮我把蒸烤箱切换到抽水自动提醒功能吧,HomeAppliance-Control
不想吹风扇了，帮我关掉吧,HomeAppliance-Control
这时候帮我把空调模式改为送风吧,HomeAppliance-Control
需要智能浴缸接上热水，我要泡个澡,HomeAppliance-Control
能不能调小健身房的空调,HomeAppliance-Control
我需要你立刻打开门窗传感器,HomeAppliance-Control
让洗衣机进入节能模式呢,HomeAppliance-Control
开启冰箱节能模式,HomeAppliance-Control
把电视的音量调高一下,HomeAppliance-Control
空调风小3格子,HomeAppliance-Control
我要用洗衣机洗衣服，帮我把电源插上。,HomeAppliance-Control
放大空调风速到5,HomeAppliance-Control
可不可以把蒸烤箱调节为披萨模式,HomeAppliance-Control
空调风调至50,HomeAppliance-Control
把洗衣机调成消毒洗模式好吗,HomeAppliance-Control
我把碗筷放进去了，帮我打开洗碗机开启工作模式吧,HomeAppliance-Control
可以告诉我现在室内湿度多少吗,HomeAppliance-Control
给我把微波炉的温度调高一点,HomeAppliance-Control
我要起床，帮我打开床头灯吧,HomeAppliance-Control
给我语音播报智能窗帘的开关状态,HomeAppliance-Control
三个小时后电视关机,HomeAppliance-Control
空调温度升高到30度,HomeAppliance-Control
帮我把蒸烤箱切换到解冻模式吧,HomeAppliance-Control
是不是可以让风扇风量加强嘛,HomeAppliance-Control
让冰箱开启食材过期提醒功能吧,HomeAppliance-Control
打开车库自动门,HomeAppliance-Control
给我麻溜打开人体传感器,HomeAppliance-Control
天太热了，可不可以将热水器的温度降到35度,HomeAppliance-Control
现在将所有的灯关掉好吗,HomeAppliance-Control
给我打开门窗传感器,HomeAppliance-Control
帮我打开热水器，我想洗澡。,HomeAppliance-Control
空调温度调到恒温模式好吗,HomeAppliance-Control
现在把客厅的色温调成中性光吧,HomeAppliance-Control
把空调调为变频模式吧,HomeAppliance-Control
我想使用吹风机，帮我开一下,HomeAppliance-Control
调高到百分之50空调温度,HomeAppliance-Control
那么帮我把灯打开吧,HomeAppliance-Control
将二楼主卧的小台灯关掉吧,HomeAppliance-Control
太暗了，可以把浴霸的照明灯打开吗,HomeAppliance-Control
空调风速这么大啊降低点,HomeAppliance-Control
电饼铛的火力调到最大。,HomeAppliance-Control
我要给宝宝洗衣服，帮我切换到洗衣机的除螨洗吧,HomeAppliance-Control
给玩具室杀毒打开杀毒系统,HomeAppliance-Control
这时候帮我把电视关机吧,HomeAppliance-Control
我要把风扇设置为摇头模式。,HomeAppliance-Control
马上进浴室，帮我把浴霸切换到制热功能,HomeAppliance-Control
客厅空调帮我打开行吧,HomeAppliance-Control
调至空调最大风速好吧,HomeAppliance-Control
我需要放些水果，帮我把冰箱变温抽屉开到果蔬档,HomeAppliance-Control
我想把电热毯的温度调高一点。,HomeAppliance-Control
关闭所有的车库门,HomeAppliance-Control
把家里的冰箱关掉。,HomeAppliance-Control
太吵了，帮我关掉音响,HomeAppliance-Control
浴霸吹风功能用一下,HomeAppliance-Control
将空调切换到省电模式吧,HomeAppliance-Control
今天想吃柴火饭，电饭煲切换到柴火饭模式吧,HomeAppliance-Control
现在帮我开启冰箱的智能模式,HomeAppliance-Control
我就要把冰箱调到零下五度,HomeAppliance-Control
空调调为睡眠模式吧,HomeAppliance-Control
麻烦开开空调，太热了,HomeAppliance-Control
哎呀温度再调低一点空调的,HomeAppliance-Control
空调风速降低百分之50呀,HomeAppliance-Control
空调不制冷了，帮我关掉。,HomeAppliance-Control
现在帮我把智能饮水机开开,HomeAppliance-Control
把我房间的灯的色温调为中性色吧,HomeAppliance-Control
空调风速调小些再调小些,HomeAppliance-Control
帮我看下冰箱里的鸡蛋存放了多少天了,HomeAppliance-Control
关闭所有的音响。,HomeAppliance-Control
地暖能否帮我开开,HomeAppliance-Control
请帮我空调暖风改到26吧太低了温度,HomeAppliance-Control
我要烤土豆片吃，蒸烤机切换到双模烧烤吧,HomeAppliance-Control
能不能把空调调成制暖模式,HomeAppliance-Control
把洗衣机调成单烘干模式吧,HomeAppliance-Control
这时候把台灯关了好吗,HomeAppliance-Control
水浸传感器给我关闭呀,HomeAppliance-Control
可以把热水壶打开吗？,HomeAppliance-Control
空调风还是小一点太高了,HomeAppliance-Control
关了空气净化器好吧,HomeAppliance-Control
你现在可以帮我打开电视吗,HomeAppliance-Control
给空调定时两小时后关闭吧,HomeAppliance-Control
帮我把冰箱冷藏室温度设定5℃,HomeAppliance-Control
将空调开启制冷模式吧,HomeAppliance-Control
给我把暖气的进水阀关上,HomeAppliance-Control
帮我把热水器打开,HomeAppliance-Control
可以把二楼的灯全关掉嘛,HomeAppliance-Control
空气净化器设为强风模式可不可以呢,HomeAppliance-Control
调大百分之5风速我是说空调,HomeAppliance-Control
再把空调风速调大一半,HomeAppliance-Control
给我温度往小了调空调的,HomeAppliance-Control
请帮我把暖风温度再往高调一格,HomeAppliance-Control
请帮我空调改成30吧太低了温度,HomeAppliance-Control
把电风扇的风速调低一些，有点冷,HomeAppliance-Control
帮我把蒸烤箱切换到纯蒸模式吧,HomeAppliance-Control
把厨房灯的色温调成白光吧,HomeAppliance-Control
冰箱冷藏调到八度,HomeAppliance-Control
太吵啦空调风速需要小一点,HomeAppliance-Control
给我开一下车库门,HomeAppliance-Control
我要放些三文鱼，帮我让变温抽屉开到冰鲜档,HomeAppliance-Control
我想让衣服快点干，把洗衣机调成单烘干模式吧,HomeAppliance-Control
关闭客厅防盗门指纹锁,HomeAppliance-Control
帮我把空调打开可以不可以,HomeAppliance-Control
十分钟后把微波炉的饭菜热一下吧,HomeAppliance-Control
那个把空调调低10度,HomeAppliance-Control
想喝果汁，帮我把冰箱变温抽屉设为冰镇模式行吗,HomeAppliance-Control
我是说要空调风速达到最高,HomeAppliance-Control
将我的空调温度调高百分之10,HomeAppliance-Control
现在室内湿度够了，帮我将加湿器降到2档吧,HomeAppliance-Control
我好热，帮我开一下空调,HomeAppliance-Control
这时候把客厅的灯来个温馨模式看看吧,HomeAppliance-Control
告诉我下室内PM2.5是多少哈,HomeAppliance-Control
将冰箱开启节能模式行嘛,HomeAppliance-Control
天气冷时空调自动调高温度到三十度,HomeAppliance-Control
床单放进去了，洗衣机切换到漂洗模式,HomeAppliance-Control
等下把冰箱设置为保鲜模式吧,HomeAppliance-Control
能把空调风速调至最大吧,HomeAppliance-Control
现在帮我打开摄像机,HomeAppliance-Control
帮我把冰箱调为恒温可以吗,HomeAppliance-Control
现在可以把空调调低点,HomeAppliance-Control
帮我把台灯的亮度调亮些可以吗,HomeAppliance-Control
我想马上就开开空调,HomeAppliance-Control
帮忙关闭烟雾警报器啊,HomeAppliance-Control
打开投影仪,HomeAppliance-Control
就是打开所有窗户,HomeAppliance-Control
你看一下空调现在是不是处于制冷模式,HomeAppliance-Control
可以让电饭煲调为米饭香甜煮不,HomeAppliance-Control
现在帮我打开一下热水器吧,HomeAppliance-Control
开启试衣间灯光,HomeAppliance-Control
准备出门，帮我关掉空调吧,HomeAppliance-Control
宝宝睡了，帮我把电视声音开小点吧,HomeAppliance-Control
空调冷气的风速放最大,HomeAppliance-Control
提前帮我把浴室的浴霸打开吧,HomeAppliance-Control
电风扇风速怎么低了，帮我开大一点。,HomeAppliance-Control
帮我切换到浴霸制热模式,HomeAppliance-Control
把电视声音调大一些,HomeAppliance-Control
太小了空调风速调至最高,HomeAppliance-Control
快给我打开自动报警系统啊,HomeAppliance-Control
把风扇调到三档可以吗,HomeAppliance-Control
帮我看看洗衣机里的衣服还要多久洗好,HomeAppliance-Control
调小到百分之10我说的空调风速,HomeAppliance-Control
给我开开空气净化机。,HomeAppliance-Control
明早六点打开电饭煲,HomeAppliance-Control
电烧水壶可以工作了,HomeAppliance-Control
空气净化器现在打开吧，房间好久没有通风了,HomeAppliance-Control
有点冷啊让浴霸切换成暖风模式,HomeAppliance-Control
地板打蜡机帮我打开。,HomeAppliance-Control
这时候把风扇调成直吹风好不好呀,HomeAppliance-Control
空调风速太大，调低一点儿,HomeAppliance-Control
锁上主卧的智能门锁。,HomeAppliance-Control
空调的通风模式打开了吗,HomeAppliance-Control
现在有点发热了，帮我把取暖器降一度吧,HomeAppliance-Control
空调调高个5度,HomeAppliance-Control
冰箱冷藏室温度设置成5度吧,HomeAppliance-Control
能不能把窗帘打开，这阳光需要进来,HomeAppliance-Control
放小一点空调风速吧,HomeAppliance-Control
关掉按摩椅。,HomeAppliance-Control
请你帮我把空调温度再往低调3度,HomeAppliance-Control
麻烦帮我打开电视机。,HomeAppliance-Control
关闭车库自动门,HomeAppliance-Control
风速调成7哈,HomeAppliance-Control
所有碗已经洗完了，把洗碗机关上。,HomeAppliance-Control
告诉我下冰箱过期食物可以不可以呢,HomeAppliance-Control
这个烤肉有点没熟，得调高电烤箱的温度。,HomeAppliance-Control
唉你给我把温度调低就这屋空调的,HomeAppliance-Control
我想试试蒸烤箱的纯蒸模式行不行呢,HomeAppliance-Control
冰箱的保鲜模式是否开启,HomeAppliance-Control
我确定我就要打开电脑,HomeAppliance-Control
把空气净化器打开,HomeAppliance-Control
想午睡会儿，帮我把空调切换到睡眠模式吧,HomeAppliance-Control
帮我把收音机打开听下广播吧,HomeAppliance-Control
可不可以帮我把空调温度调到20度呀,HomeAppliance-Control
准备给孩子做蛋糕，帮我切换到烘焙模式行吗,HomeAppliance-Control
可不可以让洗衣机切换到漂洗功能呢,HomeAppliance-Control
晚上睡觉记得把电视关了。,HomeAppliance-Control
人体传感器打开,HomeAppliance-Control
能把空调设为最大空调风速不,HomeAppliance-Control
帮我把电风扇的风速调到二挡,HomeAppliance-Control
客厅的灯太亮了，降低下亮度吧,HomeAppliance-Control
暖风再调低2度热死了,HomeAppliance-Control
空气静化器调到自动模式行不行呢,HomeAppliance-Control
把浴霸切换到吹风功能可以不可以,HomeAppliance-Control
调高南边的空调,HomeAppliance-Control
打开一下烤箱吧，准备烤鸡翅啦,HomeAppliance-Control
给我开一下卧室的空调,HomeAppliance-Control
我需要你把健身房的空调开到20度,HomeAppliance-Control
能不能让冰箱冷藏室温度调到4度呢,HomeAppliance-Control
这电扇风速太大了，快调低点儿,HomeAppliance-Control
调高空调听到没有,HomeAppliance-Control
把空气净化器调成弱风好吗,HomeAppliance-Control
拔掉饮水机的电源。,HomeAppliance-Control
我需要关了电脑,HomeAppliance-Control
让电扇摇头可以不可以嘛,HomeAppliance-Control
这个屋空调的风速调至最强,HomeAppliance-Control
今天太热了，快帮我打开空调并且调到18度,HomeAppliance-Control
一个半小时后帮我关掉热水器,HomeAppliance-Control
打开一下空气清洁器，空气不好,HomeAppliance-Control
记得帮忙关掉电脑,HomeAppliance-Control
加湿器设置成六十五度就行,HomeAppliance-Control
把台灯的亮度调到40%就行,HomeAppliance-Control
帮我把微波炉切换到解冻模式吧,HomeAppliance-Control
地上灰尘有点多，帮我把吸尘器打开吧,HomeAppliance-Control
请给我把暖风调低点啦,HomeAppliance-Control
空调调成最大风速,HomeAppliance-Control
关闭洗碗机,HomeAppliance-Control
这空调风速调大啊,HomeAppliance-Control
有点热，帮我把风扇风力调大些,HomeAppliance-Control
风扇定时一小时后关机,HomeAppliance-Control
开启全部灯的夜间模式,HomeAppliance-Control
影音厅播放唐3,HomeAppliance-Control
现在让风扇停止摇头好吗,HomeAppliance-Control
帮我关掉家里所有灯吧,HomeAppliance-Control
有点冷了空调设置成制热吧,HomeAppliance-Control
帮我把床头灯打开一下好吗,HomeAppliance-Control
十分钟之后把空调调成十八度,HomeAppliance-Control
天然气警报器打开,HomeAppliance-Control
帮我把卧室的灯来个浪漫模式吧,HomeAppliance-Control
把客厅空调温度设为二十度,HomeAppliance-Control
洗碗机现在是在进行消毒吗,HomeAppliance-Control
热水器加热到七十五度就自动关机,HomeAppliance-Control
暖风再调高2度西屋空调的,HomeAppliance-Control
帮我看看空调是多少度,HomeAppliance-Control
可不可以把冷冻室湿度调为零下15度呢,HomeAppliance-Control
晚上七点打开电脑,HomeAppliance-Control
打开客厅摄像头我看一下,HomeAppliance-Control
现在将客厅的灯开启日常模式吧,HomeAppliance-Control
阳光太刺眼了，帮我把窗帘关上吧,HomeAppliance-Control
把电磁炉先预热到三百度,HomeAppliance-Control
打开智能声控灯,HomeAppliance-Control
打开智能机器人，让它给我讲故事,HomeAppliance-Control
请你帮我把空调的温度调低亮度,HomeAppliance-Control
我现在需要查资料，帮我打开电脑。,HomeAppliance-Control
空调风速调小两个格呀,HomeAppliance-Control
请帮我空调调成26吧太高了温度,HomeAppliance-Control
把热水器水温调到30度。,HomeAppliance-Control
关上客厅大灯,HomeAppliance-Control
请将空气净化器调到自动模式,HomeAppliance-Control
洗碗机的消毒模式切换一下,HomeAppliance-Control
帮忙说下现在空调设置的度数吧,HomeAppliance-Control
给我把太阳能的加热模式打开。,HomeAppliance-Control
把空调温度调高一点吧,HomeAppliance-Control
快把灯关了,HomeAppliance-Control
关闭密码箱自动锁,HomeAppliance-Control
洗衣机设置为单烘干好吗,HomeAppliance-Control
儿童房的空调风速低点低点,HomeAppliance-Control
准备睡觉了，帮我把投影仪关掉吧,HomeAppliance-Control
帮我把台灯调成温馨模式吧,HomeAppliance-Control
想做点蛋糕试试，帮我切换到烘焙模式吧,HomeAppliance-Control
今天下雪了好冷呀，把中央空调设置为加热模式吧,HomeAppliance-Control
我要你关闭水浸传感器啊,HomeAppliance-Control
房间有点脏了，扫地机器人工作啦,HomeAppliance-Control
可以帮我把空调的风速改为自动模式吗,HomeAppliance-Control
能帮我把空调风速调至10吧,HomeAppliance-Control
洗衣机脱水模式帮我开一下吧，我要脱一下这衣服的水,HomeAppliance-Control
取暖器温度显示多少呢,HomeAppliance-Control
停电了，立即关闭热水器电源,HomeAppliance-Control
准备收拾房间了，扫地机器人工作吧,HomeAppliance-Control
能让空调风小到百分之60吧,HomeAppliance-Control
能帮我把空调调到十八度吗,HomeAppliance-Control
将空调开启干燥模式,HomeAppliance-Control
把空调调的低一点儿,HomeAppliance-Control
中午还剩下一些米饭，帮我把电饭煲开启热饭功能吧,HomeAppliance-Control
空调帮我关上可以吧,HomeAppliance-Control
能不能关闭浴霸所有功能,HomeAppliance-Control
厨房色温调成中性灯吧,HomeAppliance-Control
空调风速要放最大啦,HomeAppliance-Control
你现在能把电脑打开吗,HomeAppliance-Control
电脑出问题了，帮我关掉它,HomeAppliance-Control
快给我把空调再调低一点,HomeAppliance-Control
帮我把空调的风速调到自动模式吧,HomeAppliance-Control
现在帮我打开吸尘器,HomeAppliance-Control
打开自动报警系统,HomeAppliance-Control
买了点人参，这时候给变温抽屉改为冷鲜模式吧,HomeAppliance-Control
除湿机显示一下当前卧室湿度,HomeAppliance-Control
调大一些空调的湿度,HomeAppliance-Control
帮我把客厅的湿度器开一下吧,HomeAppliance-Control
这时候帮我打开风扇照明灯,HomeAppliance-Control
洗澡时热水器用五十度的热水就好,HomeAppliance-Control
我想休息一会，帮我把风扇调为睡眠风吧,HomeAppliance-Control
空调温度升高些啊,HomeAppliance-Control
帮我把电视的声音调大一些,HomeAppliance-Control
关小点空调风,HomeAppliance-Control
我想把空调设置成左右扫风,HomeAppliance-Control
空调风速减掉5,HomeAppliance-Control
全屋启动安全模式,HomeAppliance-Control
开启十五分钟洗衣模式，赶时间呀,HomeAppliance-Control
不想出去，帮我打开家里的微小投影仪看下电影吧,HomeAppliance-Control
空调风速稍微小点有点儿吹,HomeAppliance-Control
把高压锅关掉。,HomeAppliance-Control
给我关上天然气警报器,HomeAppliance-Control
我现在想看电影，给我打开投影仪。,HomeAppliance-Control
十分钟后将电饭煲切换到炖汤模式,HomeAppliance-Control
帮我看下现在空调是什么模式吧,HomeAppliance-Control
开启全屋杀菌模式,HomeAppliance-Control
十分钟后帮我开启蒸烤箱的披萨模式吧,HomeAppliance-Control
电扇风速太小，往大调一档,HomeAppliance-Control
现在帮我把厨房的灯关上吧,HomeAppliance-Control
台灯的点刺眼，帮我调成温馨模式好吗,HomeAppliance-Control
给我把空调风往低放,HomeAppliance-Control
风扇的静音模式现在打开一下。,HomeAppliance-Control
让空调在一小时后关机好吗,HomeAppliance-Control
开启空调设置为26度,HomeAppliance-Control
昨天没扫地，打开扫地机器人。,HomeAppliance-Control
调低南边儿次卧的空调温度,HomeAppliance-Control
宝宝怕冷，把空调的温度再提高两度好吗,HomeAppliance-Control
打开热水器，烧到45度。,HomeAppliance-Control
空调现在多少度啊太冷了关了吧,HomeAppliance-Control
豆浆机给我换到炖煮模式。,HomeAppliance-Control
帮我把加湿器开成夜间模式吧,HomeAppliance-Control
麻烦把空气炸锅调为智能模式。,HomeAppliance-Control
卧室空调温度上升一些,HomeAppliance-Control
室内太干燥，帮我将加湿器调到3档吧,HomeAppliance-Control
帮我把咖啡机打开,HomeAppliance-Control
这时候帮我开下电视行嘛,HomeAppliance-Control
太热了，电风扇调到三档吧,HomeAppliance-Control
冰箱的自动清洁现在开启,HomeAppliance-Control
把洗衣机调成消毒洗好不好呀,HomeAppliance-Control
蒸烤箱切换到热风对流功能吧,HomeAppliance-Control
空调温度降低一些,HomeAppliance-Control
准备睡觉了，把空气净化器开成睡眠模式吧,HomeAppliance-Control
空调风速快点儿调大一点,HomeAppliance-Control
给我关了豆浆机。,HomeAppliance-Control
可以帮我关掉洗衣机吗，我要出去了,HomeAppliance-Control
现在将空调开启制热模式吧,HomeAppliance-Control
给我关掉电熨斗。,HomeAppliance-Control
我打算五分钟后开电视机,HomeAppliance-Control
屋里空调风速调大,HomeAppliance-Control
让空调风速再快些,HomeAppliance-Control
我需要打开人体传感器,HomeAppliance-Control
播放音乐暖风调低,HomeAppliance-Control
把空调从高档风速调成低档风速,HomeAppliance-Control
你给我打开人体传感器啊,HomeAppliance-Control
帮我把空气净化器调成弱风吧,HomeAppliance-Control
准备洗澡了，帮我打开浴霸吧,HomeAppliance-Control
把冰箱冷藏室温度调到6度吧,HomeAppliance-Control
空调风速太大，往低调一档,HomeAppliance-Control
调成空调最低温度给我,HomeAppliance-Control
三十分钟后关闭卧室的智能台灯,HomeAppliance-Control
是否帮我把空调模式改为送风,HomeAppliance-Control
你看这天气要下雨了，帮我把空调的除湿功能打开,HomeAppliance-Control
帮我看下取暖器温度可以吗,HomeAppliance-Control
打开热水器吧，我要洗澡,HomeAppliance-Control
我想烤红薯，帮我把蒸烤箱切换到上下烤模式吧,HomeAppliance-Control
给我打开全屋通风系统,HomeAppliance-Control
开启屋内自动报警系统,HomeAppliance-Control
没风 给我调大点儿空调风速啊,HomeAppliance-Control
这时候让空调左右热风可以不,HomeAppliance-Control
卧室的空调风速减11,HomeAppliance-Control
让空调左右扫风行不行呢,HomeAppliance-Control
再把空调暖风开大点儿,HomeAppliance-Control
我想的是一会儿把电视机打开,HomeAppliance-Control
洗衣机来个除螨洗怎么样,HomeAppliance-Control
关闭水浸传感器,HomeAppliance-Control
告诉我现在冰箱冰冻室温度是多少吧,HomeAppliance-Control
把除湿机的风速提高些,HomeAppliance-Control
我要起床，可以帮我开下灯吗,HomeAppliance-Control
空调调高10度我冷,HomeAppliance-Control
将客厅的灯色温调成中性光好吗,HomeAppliance-Control
把空调风速调大很多,HomeAppliance-Control
电饭煲切换到酸奶模式来做个芒果酸奶,HomeAppliance-Control
调低点空调风大的要命,HomeAppliance-Control
风扇风调为最大试试看哟,HomeAppliance-Control
把空调设置为睡眠模式吧，我要睡觉了,HomeAppliance-Control
空调风速关小到百分之20,HomeAppliance-Control
帮我把冷冻室的湿度调到零下16度行不行呢,HomeAppliance-Control
调小一点儿健身房的空调,HomeAppliance-Control
5分钟后帮我把蒸烤箱设置为烘烤模式,HomeAppliance-Control
这时候帮我把中央空调打开一下吧,HomeAppliance-Control
帮我把空调调高1度,HomeAppliance-Control
麻烦给我关上水浸传感器,HomeAppliance-Control
将走廊上的灯打开,HomeAppliance-Control
请关上训练室的灯,HomeAppliance-Control
请将空调温度再调高一度吧,HomeAppliance-Control
给我的电动车充电打开智能充电桩,HomeAppliance-Control
我打算十分钟之后把空调打开,HomeAppliance-Control
给我开灯这屋的,HomeAppliance-Control
今天想给宝宝做溶豆，帮我切换到烤箱预热吧,HomeAppliance-Control
这冰箱制冷好像坏了，帮我把冰箱先关掉吧,HomeAppliance-Control
我想用空调的低风风速,HomeAppliance-Control
下雪了，帮我打开取暖器暖和暖和吧,HomeAppliance-Control
暖风改成26吧我吹吹,HomeAppliance-Control
怎么那么多垃圾，请把扫地机器人打开,HomeAppliance-Control
想自己做酸奶试试，帮我把电饭煲开到酸奶模式吧,HomeAppliance-Control
打开智能插座，自动为手机充电,HomeAppliance-Control
空调调为变频模式可以吗,HomeAppliance-Control
帮我把监控关了,HomeAppliance-Control
能不能把空调开启制冷模式,HomeAppliance-Control
能不能将空调设为上下扫风呀,HomeAppliance-Control
客人走后，关闭吸尘器,HomeAppliance-Control
今天有点冷啊，帮我把空调设置为制热吧,HomeAppliance-Control
打开温湿度传感器，我想让它播报室内湿度,HomeAppliance-Control
请把这屋空调暖风温度再往低调一点,HomeAppliance-Control
空调温度调成16度,HomeAppliance-Control
天气太干燥了，湿度器升到65吧,HomeAppliance-Control
我想烧些热水，帮我打开电热水壶,HomeAppliance-Control
今天温度有点低啊，帮我把空调切换到制热模式吧,HomeAppliance-Control
帮我把热水器调节到28度,HomeAppliance-Control
暖风降低一些空调的,HomeAppliance-Control
洗好了，现在把洗衣机关掉吧,HomeAppliance-Control
五分钟后将烤箱的温度上调一档。,HomeAppliance-Control
你这么大空调风速干嘛调小点儿,HomeAppliance-Control
将儿童房的台灯打开好吗,HomeAppliance-Control
这个电视的声音有点大，放小一些吧,HomeAppliance-Control
今天天气真好，帮我打开窗帘透透气,HomeAppliance-Control
我要用最大的风速吹客厅 空调啊,HomeAppliance-Control
风扇风速调为2档好么,HomeAppliance-Control
帮我调低1度空调的,HomeAppliance-Control
这时候告诉我下蒸烤箱蒸箱里的温度是多少,HomeAppliance-Control
打开屋里的人体传感器,HomeAppliance-Control
将空调温度再调高一度你看行吗,HomeAppliance-Control
把空调温度改成百分之100最大,HomeAppliance-Control
40分钟后打开电视,HomeAppliance-Control
给我次卧空调调高到28度,HomeAppliance-Control
这时候将浴霸关掉吧,HomeAppliance-Control
帮我打开厨房的灯吧，要做晚餐了,HomeAppliance-Control
把所有卧室的空调风速都调大,HomeAppliance-Control
帮我把空调的温度再低点,HomeAppliance-Control
空调风速再放小一点到3,HomeAppliance-Control
再小五格这个卧室的空调风速,HomeAppliance-Control
打开音响播放轻音乐,HomeAppliance-Control
我要把空调开到19度,HomeAppliance-Control
有点冷关了空调吧,HomeAppliance-Control
空调温度能否再调高两度,HomeAppliance-Control
空调风速再给我调大百分之10,HomeAppliance-Control
打开空调，调至26度,HomeAppliance-Control
给我开一下天然气的阀门,HomeAppliance-Control
帮我把隔壁的房间的台灯打开,HomeAppliance-Control
我准备把空调调到二十六度,HomeAppliance-Control
设置空调21摄氏度。,HomeAppliance-Control
准备睡觉了，帮我把室内的全部灯都关上吧,HomeAppliance-Control
烟火报警器开一下。,HomeAppliance-Control
帮我把卧室的灯调成暖光可以不呢,HomeAppliance-Control
把全部灯关掉可以不可以,HomeAppliance-Control
洗衣机启动智能洗好吗,HomeAppliance-Control
一小时后帮我把微波炉里的米饭热下吧,HomeAppliance-Control
是的关上暖气进水阀,HomeAppliance-Control
把冰箱冷冻室温度调为零下19度吧,HomeAppliance-Control
给我开一下儿童房的灯,HomeAppliance-Control
调大一点吧空调的风速,HomeAppliance-Control
把客厅灯的亮度调到60%就行啦,HomeAppliance-Control
说下冰箱冷藏室现在有哪些食物吧,HomeAppliance-Control
空调风太小了调大一点,HomeAppliance-Control
空调温度调高些,HomeAppliance-Control
我想把电视机关了，有点吵。,HomeAppliance-Control
空调风速太高啦小一点,HomeAppliance-Control
现在帮我开启一下洗衣机的单烘干模式吧,HomeAppliance-Control
今天湿度有点低啊，帮我打开取暖器吧,HomeAppliance-Control
要出去了，帮我把家里的中央空调关上,HomeAppliance-Control
可以帮我打开空气净化器吗,HomeAppliance-Control
预约两小时后关闭风扇可以吗,HomeAppliance-Control
打开健身房的空调,HomeAppliance-Control
给我把空调风速调大,HomeAppliance-Control
可不可以帮我把加湿器开成夜间模式呢,HomeAppliance-Control
把电风扇风速调快一档。,HomeAppliance-Control
把风扇调整为自然风可以不可以,HomeAppliance-Control
谁让你把空调风调小了大一点儿,HomeAppliance-Control
帮我把空调风调小一点呀,HomeAppliance-Control
这时候请帮我关闭电扇吧,HomeAppliance-Control
怎么这么冷，告诉我下取暖器温度是多少呀,HomeAppliance-Control
能把空调风调低点吗,HomeAppliance-Control
小一点空调风4就够,HomeAppliance-Control
现在性能最好的AGP插口的显卡是哪一款,HomeAppliance-Control
帮我把蒸烤箱切换到3D热风模式,HomeAppliance-Control
帮忙把空调的风速调节到自动模式,HomeAppliance-Control
这时候帮我关掉摄像头吧,HomeAppliance-Control
现在打开收音机,HomeAppliance-Control
请将风速调至4好吗,HomeAppliance-Control
给我空调风速减小减小,HomeAppliance-Control
空调风速调至4就行,HomeAppliance-Control
把卧室里的灯光调暗,HomeAppliance-Control
让洗衣机开始漂洗好吧,HomeAppliance-Control
帮我查询下室内湿度是多少吧,HomeAppliance-Control
热水器现在调到恒温模式,HomeAppliance-Control
是否让空调温度再高一点呢,HomeAppliance-Control
空调调低百分之5到20度,HomeAppliance-Control
有点太热了，中央空调温度再调低点,HomeAppliance-Control
提前帮我打开卫生间的灯吧,HomeAppliance-Control
拿得起放不下的是筷子,HomeAppliance-Control
空调的风速调低一点儿,HomeAppliance-Control
怎么去除硫酸钠中混有的碳酸钠,HomeAppliance-Control
把冰箱冷藏室温度调低1度吧,HomeAppliance-Control
帮我把蒸烤箱切换到纯蒸模式好吗,HomeAppliance-Control
打开厨房天然气阀门,HomeAppliance-Control
帮我把客厅空调调成循环送风模式,HomeAppliance-Control
帮我将加湿器调到2档可以吧,HomeAppliance-Control
可以帮我看下取暖器温度吗,HomeAppliance-Control
